id,label,width,height,aspect_ratio,file_size_bytes,quant_hash,quant_mean,mean_r,mean_g,mean_b,std_r,std_g,std_b
1bc3d078ce8a408194717b03d707a3b4,0,1585,1000,1.585,294888,421,36.234375,214.90112,209.32568,208.41626,39.56602,40.2987,43.476875
1bc47904521f4b1790393dfa2abaf408,0,1387,875,1.5851428571428572,238291,421,36.234375,207.32886,195.91138,188.0476,36.718426,36.454437,39.148067
1bc4f2a3070b41db92a17600574068e1,1,1000,630,1.5873015873015872,108853,421,36.234375,181.81934,187.20728,187.16772,49.839756,51.937675,53.673927
1bc6b6f1dbdf4f5f8a8b8ae5419620c8,0,1585,1000,1.585,292844,421,36.234375,212.14746,206.61548,205.76367,45.55155,45.77957,48.427444
1bc7cb05b35549c9a5618585d3d771b8,0,1387,875,1.5851428571428572,234762,421,36.234375,206.30078,195.00854,187.56543,40.451283,39.408417,41.0122
1bc8d9b12b0d4af3bbb5a1f95033258a,0,1584,1000,1.584,242084,421,36.234375,206.35449,193.61377,174.7439,41.747,41.53712,39.340576
1bc8f45fc55048d1836b62ee8359556d,0,1387,875,1.5851428571428572,237305,421,36.234375,206.8435,195.47119,187.49585,37.788795,37.55019,40.521008
1bc94449879144398bfebd796af23663,0,1000,630,1.5873015873015872,115602,421,36.234375,181.00903,187.0498,187.37817,48.89774,51.019108,52.22477
1bcab0e0ef664243a5d74e36bd5b04f0,0,1387,875,1.5851428571428572,236831,421,36.234375,205.92676,194.98169,187.5149,40.482166,39.245773,40.69795
1bcb42fa403a429f857f29712d947a4d,0,1000,630,1.5873015873015872,111250,421,36.234375,178.98267,185.10718,185.57495,51.101738,53.19698,54.10301
1bcb8b91be1b4e499b0c9997acbeb78d,0,1585,1000,1.585,294840,421,36.234375,214.49976,208.8789,207.93726,40.43485,41.39013,44.557457
1bcc223cb9d5433eb56ddd16cd6e60e2,0,1585,1000,1.585,291367,421,36.234375,216.74097,211.25317,210.31274,36.92416,38.01312,41.442814
1bcdab5455e04de5a78281c6aeaf65e1,0,1585,1000,1.585,291352,421,36.234375,213.07422,207.56079,206.61304,44.509148,44.97208,47.84818
1bcdc87aa2a444f2acd10e58691caa2d,1,1584,1000,1.584,242428,421,36.234375,200.50659,187.25293,168.35889,49.758904,48.902893,45.21557
1bcde85015bd4375b34dfe6166465bfe,1,1387,875,1.5851428571428572,237657,421,36.234375,206.45703,195.19336,187.37476,38.344795,38.118748,40.774235
1bcfc508c8f4451b969c6c9e1c4d8f26,1,1387,875,1.5851428571428572,236155,421,36.234375,202.76733,191.38599,183.81372,45.928017,45.23248,46.58957
1bd1b2aba69245eda9c4905c68036c6d,1,1387,875,1.5851428571428572,227908,421,36.234375,204.41284,193.552,185.7107,42.643654,41.409966,43.795925
1bd1b9158cff469f9ef4b17b87bfcf8c,1,1387,875,1.5851428571428572,234080,421,36.234375,206.05225,195.53906,188.2832,39.43689,37.998085,39.404922
1bd407bb807946f39e2f8d4603af504c,1,1387,875,1.5851428571428572,235397,421,36.234375,205.51123,194.99438,187.60059,41.383816,39.530975,40.897137
1bd41ea53e4848f1a1598f2fa1788dcd,1,1584,1000,1.584,253200,421,36.234375,206.09985,191.9851,172.81494,41.60667,41.740536,39.652832
1bdacd490f4c44c3a17328431838d2bb,1,1585,1000,1.585,238608,421,36.234375,206.56836,193.17017,180.54468,60.960926,61.510822,62.47319
1bdad192bae44296b1a38922422d2838,1,1387,875,1.5851428571428572,233006,421,36.234375,208.32373,197.0918,189.19287,36.981358,35.904682,38.461586
1bdb41135c3a4be78b14feb983151d84,0,1585,1000,1.585,292368,421,36.234375,211.52124,205.9458,205.0,46.530396,46.909603,49.667934
1bdb9a715e174175afc125ecf3b3dee9,0,1585,1000,1.585,234048,421,36.234375,212.85767,199.02393,182.23804,47.166924,50.49026,59.190372
1bde41ff28654b78a33efc427b073482,1,1387,875,1.5851428571428572,229647,421,36.234375,203.49048,191.78174,183.69775,46.623528,46.287453,48.04378
1bde63d2f2784d2592a514854a551e8f,1,1387,875,1.5851428571428572,227768,421,36.234375,204.448,192.97583,184.93823,42.712517,42.097866,44.808407
1be071ad477148aaae05b641e43d6fa6,0,1387,875,1.5851428571428572,237302,421,36.234375,205.4624,194.80518,187.17114,41.666656,40.10414,41.795048
1be33e38cc1c49daa7ff17b395577ac1,0,1387,875,1.5851428571428572,235102,421,36.234375,206.64429,195.42236,187.80273,38.150284,37.35068,39.44893
1be4122c2ecb41139baede7f9731ca9b,0,1584,1000,1.584,244027,421,36.234375,205.98267,193.14648,174.27222,42.32735,42.114567,39.914814
1be5cc45cb6e4889bfa71193fc5166c7,0,1000,630,1.5873015873015872,112283,421,36.234375,179.05469,185.17969,185.56616,51.090343,53.32755,54.449997
1be6fabd738e44c187484494a68df836,0,1585,1000,1.585,235118,421,36.234375,210.06982,201.42871,191.07446,51.340668,46.47928,44.37923
1be72512d8104f81819a8411491162c9,1,1387,875,1.5851428571428572,236601,421,36.234375,205.2124,194.0774,186.01074,41.660194,40.124096,42.71539
1be923d765ab42b69f4aca1178e6f168,1,1584,1000,1.584,243230,421,36.234375,201.66992,187.90186,169.53564,44.48203,45.11529,43.470184
1bea6b632e6e481f8e87796d6939e845,1,1387,875,1.5851428571428572,239657,421,36.234375,201.81152,190.36621,182.36572,47.473286,47.231537,49.594112
1bec1f32af5946e48438a3750c8ef565,1,1585,1000,1.585,293619,421,36.234375,213.74365,208.23633,207.41528,42.388783,43.146698,46.007023
1beca476350d4788a67fd9657c659d1b,0,1585,1000,1.585,293760,421,36.234375,211.48071,205.87256,205.03467,45.888195,46.33318,48.948166
1becde5ce1724c398b82637ab96a1a0a,0,1585,1000,1.585,292475,421,36.234375,213.0398,207.50464,206.66333,44.321888,44.7653,47.513397
1bed1460445a4eb399931720df27315f,1,1585,1000,1.585,243832,421,36.234375,213.27173,200.83496,191.12158,47.01466,47.85246,44.65948
1bedb26ce85342a4a4cc774c36ab11cf,1,1585,1000,1.585,297782,421,36.234375,212.83447,207.24194,206.44727,44.371033,45.128628,47.82363
1bf0194a295343a9aadecb59935f2da4,1,1584,1000,1.584,249026,421,36.234375,203.75659,188.0498,168.01245,45.735023,45.990982,44.53007
1bf1648e2bbb4d5b9877a34b13275100,0,1584,1000,1.584,250681,421,36.234375,200.14624,186.71729,168.15942,49.850246,49.42658,45.588955
1bf2b061629d4d2ca6e8bf35207e61be,0,1387,875,1.5851428571428572,235140,421,36.234375,207.2666,195.69409,187.62036,37.10761,37.22277,40.069862
1bf2d2489a4b4670bb39df970bebf45c,1,1000,630,1.5873015873015872,126585,421,36.234375,180.66602,186.97656,187.70215,45.947723,48.355057,49.146675
1bf414b068c840759f1ba726b9a3a01c,0,1585,1000,1.585,287794,421,36.234375,214.55713,209.10498,208.25269,44.008118,44.484615,47.260605
1bf44a3295a744d789ac7f1d66c34522,0,1387,875,1.5851428571428572,240430,421,36.234375,206.86133,195.20801,187.57764,37.073334,36.659756,38.84061
1bf59d253659462dabf2c2a222eda914,0,1000,630,1.5873015873015872,127594,421,36.234375,180.37915,186.61499,187.08813,46.732544,49.233807,50.5062
1bf5f497e11a4d33a69260689a20a1e7,1,1584,1000,1.584,249108,421,36.234375,201.31909,187.82764,168.73633,47.88277,47.84364,45.43974
1bf6b35076d9427098953f31734129df,0,1585,1000,1.585,237260,421,36.234375,207.67407,197.85352,187.33545,54.620125,51.926144,50.675205
1bf6ecbb680a4472ab01b51126b9670b,0,1585,1000,1.585,291354,421,36.234375,215.04175,209.5664,208.72217,41.538197,42.29606,45.251705
1bf74ffe69054b8c878540929a6e75db,0,1000,630,1.5873015873015872,112447,421,36.234375,181.74902,187.67651,188.00928,48.28382,50.668797,52.005894
1bf7bddbbebc4925aaaf7144900e6276,1,1000,630,1.5873015873015872,134047,421,36.234375,179.53076,184.87085,185.12378,48.521282,50.663403,51.64251
1bf9270fd7354267ac0d421b7431d73e,1,1584,1000,1.584,238795,421,36.234375,203.4248,189.64038,170.25757,48.182774,48.723785,46.354683
1bf976b8853a48c7956221395745d4ce,0,1000,630,1.5873015873015872,115470,421,36.234375,182.68896,188.85449,189.27246,45.95557,47.72309,48.87332
1bf9ff2dad75479e9d60060988d749ec,1,1585,1000,1.585,233646,421,36.234375,209.89868,195.83398,182.98901,55.601936,57.235523,58.625698
1bfae06ccbb44c9da0d017c3dff6d3ac,0,1387,875,1.5851428571428572,234407,421,36.234375,204.88403,193.67505,185.84106,41.643806,41.02688,43.24736
1bfbc64e4b854c4c869b43ef730c870e,1,1585,1000,1.585,226558,421,36.234375,211.21313,198.9607,186.99927,51.842514,52.29147,53.495075
1bfc5cb43f68448c8152d3b4fe8ee824,1,1387,875,1.5851428571428572,238754,421,36.234375,205.13428,193.9331,186.32104,41.041767,40.45862,42.413876
1bfd5902caf843d7a54e409afa5689b2,0,1585,1000,1.585,234206,421,36.234375,206.43408,196.49731,188.08887,57.92124,55.409622,50.38393
1bfd70168b4e4c51b53e6ba134837cfc,0,1000,630,1.5873015873015872,120332,421,36.234375,181.73682,188.1211,188.56055,46.276653,47.849575,48.779346
1bfdfbd261494fca9f33e36e7c8f9adc,1,1387,875,1.5851428571428572,226185,421,36.234375,207.15552,195.44409,187.0354,37.94037,37.891525,42.02364
1bfeb7ce5e93430788ee892e791ebc45,0,1584,1000,1.584,256853,421,36.234375,202.36694,189.12134,170.15894,44.26894,44.358303,41.956005
1bfefcf6a52c453cbdfeb83b5d37f7f3,0,1387,875,1.5851428571428572,229915,421,36.234375,207.55322,196.79077,189.32959,36.430298,36.212452,38.224686
1c010309336a4e3e8fb8b8d98276ce0a,1,1584,1000,1.584,252040,421,36.234375,200.37915,185.9231,166.88306,51.330055,51.57991,47.506287
1c0347bbe15f40e68fb4adacae2cf698,0,1585,1000,1.585,293823,421,36.234375,212.14551,206.63672,205.67896,45.670677,45.947487,48.75593
1c0352fabe454075a9db1482202bf97c,0,1387,875,1.5851428571428572,236106,421,36.234375,207.55737,196.32642,188.03516,36.527843,35.62875,39.124977
1c08581f02704b9c93d5a3af66612a22,0,1387,875,1.5851428571428572,234706,421,36.234375,207.5232,195.71436,187.91895,36.539295,37.154972,40.209976
1c085fc9c01d4112858a322385927bd5,0,1585,1000,1.585,295105,421,36.234375,216.50171,211.03467,210.18774,36.840935,37.964733,41.249058
1c0a51479a7a47f8b5256ba973edd573,1,1585,1000,1.585,236490,421,36.234375,208.8396,195.73462,180.50781,56.050056,56.927094,61.831867
1c0c100fabb942b6a02066adabd12ae6,1,1584,1000,1.584,253703,421,36.234375,204.41089,191.21655,172.63013,44.148724,43.686363,40.8173
1c0cb5b1caeb454ea7a59c167bec1d33,0,1585,1000,1.585,237939,421,36.234375,207.13892,198.07202,188.74072,55.306316,51.158092,47.418564
1c0cf0f92a92474185734a278014454b,0,1387,875,1.5851428571428572,236750,421,36.234375,207.82251,196.43896,188.8562,34.978313,34.540047,36.968487
1c10c77b289b4a07bec52b3bc38bd88f,1,1387,875,1.5851428571428572,231151,421,36.234375,204.07202,191.5105,182.76733,43.01364,43.846558,47.310135
1c11c2e890884ca186fe8a185dd04fc4,1,1584,1000,1.584,247855,421,36.234375,198.40723,184.24268,165.25244,54.155243,54.645733,50.135883
1c122cebbb764abd87789cd9e98c32fe,0,1584,1000,1.584,242730,421,36.234375,206.4209,194.04639,175.26782,42.159466,41.51845,39.183746
1c1263645e3a46e6978e8c9a0abf970c,1,1585,1000,1.585,293190,421,36.234375,215.10205,208.65869,207.24854,42.134796,43.755344,47.479706
1c14a08027be4dc990793bea367129c8,0,1585,1000,1.585,235161,421,36.234375,207.88892,197.02173,187.1853,54.937115,53.93837,50.977234
1c1596d345f24c9287caedf9af43c204,1,1387,875,1.5851428571428572,234806,421,36.234375,206.60718,195.23218,187.53638,39.82988,39.364815,41.05857
1c177865f8f144dfa758b1ce89123665,0,1387,875,1.5851428571428572,232860,421,36.234375,207.27002,196.06372,188.20776,36.684944,36.308395,38.96529
1c178ac5cd9e4989af2f0fad70d1fd0c,1,1584,1000,1.584,250559,421,36.234375,201.08887,187.35254,168.5603,51.432926,50.573227,46.067112
1c179626053c4d4a9d89fca951f237a3,0,1000,630,1.5873015873015872,111806,421,36.234375,179.05615,185.29175,185.66919,51.20748,53.104595,54.095024
1c190c8c4f3f4c60b8d60678bb9ee392,1,1000,630,1.5873015873015872,129381,421,36.234375,178.69043,183.96484,183.91284,49.77601,52.4343,54.15283
1c192cb4230f44d08cd4d43914bbb4e0,0,1000,630,1.5873015873015872,113587,421,36.234375,178.98755,184.96143,185.19824,51.47605,53.78577,55.071335
1c1961b4c87a41229fcba90c2e20aa09,0,1584,1000,1.584,251887,421,36.234375,201.34961,188.57031,169.76099,47.922256,47.204967,44.14046
1c19f8d47b294b90b8d29a1455e3e572,0,1585,1000,1.585,231830,421,36.234375,208.91284,199.09473,190.27954,54.125267,51.19042,46.66712
1c1a9b1fae474ef18c618cff3c6fa5be,1,1585,1000,1.585,292491,421,36.234375,213.02344,207.50879,206.67725,43.938812,44.57934,47.328487
1c1bbf6f0a93463a8b52a1dabbe9d73f,0,1387,875,1.5851428571428572,233626,421,36.234375,206.37866,195.09375,187.24463,39.961708,39.268124,41.6498
1c1c44c4eab8426f9204eb4778a6dbb1,0,1584,1000,1.584,252700,421,36.234375,203.0542,190.61523,171.66797,43.462025,42.79821,40.029602
1c1d08825ca944a0a013a31e5a576097,0,1585,1000,1.585,295530,421,36.234375,214.00317,208.34741,207.42285,41.627644,42.486313,45.553684
1c1df2ee6a69420494a9c59a0604958e,0,1585,1000,1.585,236958,421,36.234375,210.16138,197.3645,180.88184,51.709614,53.54024,61.505375
1c1e01ce8ac240dfbad89a4de6b512cf,0,1584,1000,1.584,244235,421,36.234375,202.95044,189.82617,170.98633,47.12051,46.565094,42.870846
1c1e8f4dbc4f4449be3e4aa5bff2889c,0,1585,1000,1.585,292802,421,36.234375,216.6084,211.15723,210.31323,37.3431,38.424423,41.710583
1c1ea171a6b94bbf8689d2fc849777bb,1,1585,1000,1.585,297337,421,36.234375,214.97705,209.45776,208.5393,37.465843,38.224094,41.58622
1c2093c10a4e46079172aa33c50b33cc,1,1585,1000,1.585,292799,421,36.234375,215.2832,208.75928,207.20654,42.41816,44.046383,47.649418
1c22635e1edb4e0183324c4af0d08fd4,1,1585,1000,1.585,297698,421,36.234375,213.11328,205.9375,204.43652,44.93669,48.036026,51.571823
1c25d22964ac4863bbf9e803a5587f86,1,1584,1000,1.584,251403,421,36.234375,200.86816,186.8711,167.69312,50.132286,49.711372,46.14644
1c25fc8e023047c1856b1e0350beb318,1,1585,1000,1.585,293620,421,36.234375,211.37183,205.89868,205.1106,46.226997,46.556194,49.14696
1c27cffeb18c4c59aa0875a7bf9ae6a5,1,1585,1000,1.585,246362,421,36.234375,215.7627,200.33887,186.13013,44.73083,48.53248,52.13815
1c29b70a37d54bd8b4f15d7bf41ee3d8,0,1000,630,1.5873015873015872,124629,421,36.234375,182.41162,188.74976,189.05444,45.049175,46.796066,47.981133
1c2a48567ced42e3913d6f8d9d8855a4,0,1387,875,1.5851428571428572,231666,421,36.234375,209.38965,198.04297,190.16162,34.084255,33.532475,36.132828
1c2b36c8821448c7958a64677bfb67f6,1,1584,1000,1.584,250206,421,36.234375,200.90576,187.63208,169.22583,49.902767,50.02996,45.833443
1c2bf107703e424084077501018fdc1f,1,1000,630,1.5873015873015872,129028,421,36.234375,178.01343,183.76709,183.93042,50.631523,52.96858,54.37061
1c2e9781fe004236b03feb6cf9b43b24,0,1585,1000,1.585,232733,421,36.234375,211.656,200.22339,190.10449,48.75465,48.738277,46.08124
1c2f7e6bc0984e2f93e6cc615fa18578,1,1584,1000,1.584,248660,421,36.234375,206.698,192.12158,173.31616,40.75776,42.884872,40.319
1c304734e72e4b75b572af4b42f3e910,0,1000,630,1.5873015873015872,124022,421,36.234375,179.70996,185.83936,185.78833,48.505432,50.453094,52.25641
1c30f3c78a194d07b9819eeaa7f8af3a,1,1387,875,1.5851428571428572,237210,421,36.234375,204.02124,192.93701,185.49072,43.723087,42.89727,44.079308
1c31c0951d0d45bcaf09ea505881758e,1,1387,875,1.5851428571428572,239282,421,36.234375,205.1875,193.93701,186.87964,40.45412,38.991283,39.77196
1c32199a029a467f896602f64021cce3,1,1585,1000,1.585,246836,421,36.234375,211.33643,198.40552,188.09106,50.341354,51.554497,49.312225
1c3275d429494954a9b0bbeb15c847cd,0,1387,875,1.5851428571428572,236841,421,36.234375,206.1294,195.20337,187.67847,39.39313,38.172176,40.24126
1c32afffe37a472789b98ac8428eea25,0,1585,1000,1.585,295112,421,36.234375,213.61523,208.05444,207.22119,42.109295,42.93826,45.812714
1c331905f9d54eea987d9c73053a347a,1,1387,875,1.5851428571428572,229664,421,36.234375,202.01245,190.44092,182.19019,47.823307,46.705124,49.05122
1c33457e50a54f5995c781568a076e88,0,1584,1000,1.584,252550,421,36.234375,204.23364,191.5896,173.07031,43.44129,43.12935,40.100063
1c33ca0d5cd940beaa6298ea3fba91c7,0,1000,630,1.5873015873015872,131796,421,36.234375,180.11572,186.24097,186.3916,46.631546,48.700394,50.317368
1c34a81c6c67433482aa67c8fa4a3de1,0,1584,1000,1.584,243005,421,36.234375,204.70435,191.65283,172.63574,44.05052,44.17753,42.198467
1c3568ae31cd43649c6cf9be161833e7,0,1000,630,1.5873015873015872,131705,421,36.234375,180.22021,186.16138,185.97192,46.701294,48.891083,50.728813
1c3779b194f54694b90c2c4b5a9182ec,0,1584,1000,1.584,258015,421,36.234375,202.39648,189.4065,170.76514,44.64465,44.70601,42.432293
1c37da098130493983001aa51320507a,1,1585,1000,1.585,294685,421,36.234375,212.5935,205.85596,204.23438,45.708214,48.216354,52.318478
1c3832912fd14753be0516579efdd488,0,1387,875,1.5851428571428572,236867,421,36.234375,204.28003,193.38135,185.93848,42.29047,41.367435,42.715816
1c388be135654bb0b26afdedebdd9e34,0,1585,1000,1.585,294925,421,36.234375,213.2561,207.66968,206.74194,43.521843,44.139538,47.05646
1c39b6bada7a4f34a3b9ff6a76c29e29,1,1387,875,1.5851428571428572,234058,421,36.234375,209.09692,197.9065,190.43896,35.163048,34.323887,36.045086
1c39dbf14ade4354ac413d6d12cb1fe0,1,1387,875,1.5851428571428572,234080,421,36.234375,206.46729,194.77026,186.44482,39.190117,38.796516,42.38598
1c3ae6246a814ca8ae1bac7323801815,1,1387,875,1.5851428571428572,234384,421,36.234375,205.65771,194.27197,186.36719,41.566235,41.018333,43.2044
1c3b36ae6a93400381288d31fd5c3490,0,1585,1000,1.585,236286,421,36.234375,209.46436,199.11816,189.78662,51.1331,49.26999,45.5945
1c3c808c802a497db75769efc0b46e5c,0,1585,1000,1.585,293039,421,36.234375,211.8186,206.31934,205.4563,46.331665,46.61215,49.202324
1c3d55b2abba47c6b08612c3e614d188,1,1000,630,1.5873015873015872,126519,421,36.234375,181.62036,187.09106,187.43628,45.121166,48.105648,49.439724
1c3d6d836b164530b10beea4c1cac63c,0,1000,630,1.5873015873015872,112707,421,36.234375,177.81372,183.86597,184.30273,52.707638,55.067055,55.96762
1c3ead39dac749c8b6ff16714eb69998,0,1585,1000,1.585,234884,421,36.234375,212.1958,198.1643,181.53223,47.864033,51.17756,59.55552
1c3f03b7658d402bbe50c27ad44482fd,1,1000,630,1.5873015873015872,126620,421,36.234375,179.17334,184.63037,185.06885,50.01391,52.277836,52.886177
1c3f344e34474aec888efbacae77726a,0,1585,1000,1.585,295971,421,36.234375,216.0149,210.448,209.4956,37.350628,38.375248,41.79874
1c3f8977ac224e8383bb782a6965f882,0,1387,875,1.5851428571428572,235261,421,36.234375,209.34912,197.729,189.44922,33.035362,32.87695,36.91363
1c3fadc85d46474a92c4bfe6ccf33ef5,1,1000,630,1.5873015873015872,106985,421,36.234375,179.94507,186.34009,187.00708,51.151817,53.43598,54.313984
1c406802501f4914b8ac426ad4919589,1,1585,1000,1.585,238578,421,36.234375,214.08057,198.49536,185.5376,49.103725,53.46859,54.40287
1c41f5fc6e984e97af914b4d1a1f2cd7,0,1585,1000,1.585,240988,421,36.234375,209.06079,197.69458,179.76562,52.61651,51.554348,62.01607
1c43d09a542e4decacf34a2f8abc06c8,0,1387,875,1.5851428571428572,237196,421,36.234375,205.4126,193.9436,186.21924,40.994133,40.271103,42.381676
1c44c27e001d4b7392b8b1dce46d14bc,1,1585,1000,1.585,246182,421,36.234375,211.7229,198.91895,182.14087,50.34963,51.134357,58.824688
1c44c59fc05c421ca53796e21b6f6779,0,1585,1000,1.585,294679,421,36.234375,211.54688,205.96362,205.11206,45.433205,45.86668,48.52143
1c44c77067a749c385fff827a4a959cc,1,1585,1000,1.585,239538,421,36.234375,212.50952,199.78638,189.77466,52.848976,52.668907,49.339916
1c472f9df2e94378956b5dc058b8c1ce,0,1584,1000,1.584,251650,421,36.234375,202.02637,189.12451,170.48608,47.09662,47.151382,44.267868
1c474f864bb049ceb5a41d207a81ad1b,1,1585,1000,1.585,293932,421,36.234375,214.84302,207.47217,206.31274,40.92448,43.82843,47.255215
1c48856ccad6467cb233ba23b4e158f0,0,1585,1000,1.585,291768,421,36.234375,214.35986,208.84888,208.01855,41.6466,42.38589,45.339233
1c491c0a8f3f469793aa7f8756c722cf,1,1584,1000,1.584,247500,421,36.234375,199.9397,186.38525,167.43994,50.679966,50.360382,47.389717
1c494aa926534bd5bb7e9775f12a6370,1,1584,1000,1.584,239179,421,36.234375,202.32324,188.72974,169.28394,45.20518,43.812496,41.728718
1c499e74d475414a85473763caafb2b3,1,1584,1000,1.584,253636,421,36.234375,199.65723,185.4939,166.35474,49.831524,49.325436,45.910686
1c4a3481f485407ca11e87c16793e0a2,0,1585,1000,1.585,294093,421,36.234375,212.97144,207.32031,206.4834,43.753227,44.50729,47.267056
1c4b66af48c24a2e8f9788402a1cea41,0,1585,1000,1.585,295384,421,36.234375,216.5852,211.04541,210.12671,36.68298,37.77192,41.173157
1c4bc20542054e81b8ced3673cf073a1,0,1584,1000,1.584,251825,421,36.234375,202.59302,189.16748,170.33008,46.081326,46.46554,43.161404
1c4de6f0484d473795fafec2837fbc62,1,1585,1000,1.585,293714,421,36.234375,213.76294,208.29126,207.39795,43.175777,43.742134,46.640633
1c4e3a58ff714301affea49072c2c487,0,1000,630,1.5873015873015872,130982,421,36.234375,181.59082,187.74512,188.18799,45.10395,47.20617,48.21968
1c4efb4a408145dbb26c4ceb28822330,1,1585,1000,1.585,293203,421,36.234375,213.42969,207.90527,207.01123,43.464268,44.082348,46.955494
1c4f934dc2a8433c8733a5234080c4eb,0,1585,1000,1.585,288549,421,36.234375,214.61426,209.1377,208.18164,42.611507,43.15529,46.155968
1c4fe8c6ab5b4a4999a4862a278e02af,1,1584,1000,1.584,242738,421,36.234375,201.51855,186.35107,166.12378,46.987385,47.952892,45.85583
1c5241129378418a9a503ab49f68f8b1,0,1000,630,1.5873015873015872,129222,421,36.234375,182.21265,188.44067,188.70874,44.34572,45.859734,47.25087
1c52b2a2cb73419085e1122af2ece7b8,0,1585,1000,1.585,295277,421,36.234375,213.15503,207.50586,206.67139,42.191357,43.10204,45.944122
1c54363f39074b1597245d013fb84ee0,1,1387,875,1.5851428571428572,237798,421,36.234375,204.81201,193.55151,185.5332,43.18278,41.781643,44.214207
1c54b8c5f25840f58d2ecad621cfd2b4,0,1387,875,1.5851428571428572,236970,421,36.234375,204.92065,194.32031,187.02002,41.68895,39.75085,40.884785
1c57ca8b0b0649f08336bcf37dce92b5,1,1000,630,1.5873015873015872,110551,421,36.234375,179.55151,186.11084,186.46143,51.683,53.12262,54.031437
1c588a8502f94c6c9e4ed2a2fb451083,0,1584,1000,1.584,250277,421,36.234375,202.30249,189.22949,170.43701,46.921997,46.06458,43.38447
1c592f51a0d344b98d95852fa50f05fd,1,1585,1000,1.585,296638,421,36.234375,213.45459,206.79419,205.68335,44.611,46.764797,49.707127
1c59466f07a840cb951116597ddaee59,0,1387,875,1.5851428571428572,234521,421,36.234375,212.10645,200.656,192.55347,28.895487,28.333086,32.63944
1c59ee33d2fe4cc8922d706d39a5db9e,1,1387,875,1.5851428571428572,230405,421,36.234375,202.521,191.02905,183.21997,45.329395,45.446087,47.596687
1c59f4ad49a540ac83d84043caae2a61,1,1000,630,1.5873015873015872,125238,421,36.234375,178.8418,184.98975,185.31079,50.2417,52.004593,52.96239
1c5a01cb99c045099321f6bbf10af18a,0,1585,1000,1.585,240275,421,36.234375,213.79272,197.90039,182.46777,44.000374,50.464603,56.961815
1c5b21b7442840aba515e5cd9f77cb89,0,1000,630,1.5873015873015872,106965,421,36.234375,179.25464,185.84985,186.35083,52.46691,53.85597,54.536148
1c5e3ede3d064fe5888eb8a724e07ff3,0,1585,1000,1.585,238191,421,36.234375,209.46362,198.30078,179.8418,51.944317,50.850513,62.019817
1c5fc310f64c4a45884308110e4603a1,0,1584,1000,1.584,250188,421,36.234375,201.80176,188.17285,169.02759,48.24598,48.037533,45.136833
1c629fe4bcb24ac78f263b22213ac1e5,0,1000,630,1.5873015873015872,131121,421,36.234375,180.17432,186.28027,186.63574,46.65223,48.729534,49.890697
1c62c4815d39424e9ed7052bf2b0abcb,0,1585,1000,1.585,295329,421,36.234375,213.3562,207.75854,206.8623,42.762104,43.50086,46.442272
1c6429336d7346a2ad67027c83d94709,1,1585,1000,1.585,232186,421,36.234375,208.07764,195.69824,186.44043,54.93689,55.417625,52.044308
1c6462ba5c4b42d48dd344d59a8459f2,1,1584,1000,1.584,241991,421,36.234375,204.07544,189.48755,168.73145,44.453785,44.12095,42.466267
1c6599376a34476b8cb252fb50691eca,0,1000,630,1.5873015873015872,116725,421,36.234375,179.92749,186.56909,187.0105,50.0486,51.48456,52.35439
1c65c54e71ac4e5690e7387b789f283a,0,1585,1000,1.585,231617,421,36.234375,212.10791,199.55688,182.52637,49.183064,50.44812,59.30354
1c667e5171524f59a2a5a65486dc1989,1,1387,875,1.5851428571428572,235585,421,36.234375,208.69263,196.2915,188.60938,35.557083,36.22862,38.555943
1c67be995ca2471d97d40a159bcf4892,0,1000,630,1.5873015873015872,129801,421,36.234375,180.36475,186.36865,186.65796,46.57066,48.92331,49.91693
1c6a88d2cce64f3f87151ec12b779a42,0,1584,1000,1.584,253748,421,36.234375,203.3086,190.29517,171.34424,43.785404,43.994274,41.866512
1c6d1e95d98f41bca5ca823d63f5b52c,0,1585,1000,1.585,230138,421,36.234375,212.72778,200.51025,182.3628,48.8877,49.83665,61.277737
1c6dac06bac1488cb8255114be1beb78,1,1387,875,1.5851428571428572,232030,421,36.234375,206.26611,194.04004,185.2981,38.99964,38.625046,41.961678
1c6ecffb51a14279bc52a34a23ac8183,0,1585,1000,1.585,240863,421,36.234375,210.7024,200.29517,188.84814,48.11203,46.326202,46.40041
1c706357c03c45f4ba3c964088b2faa5,0,1000,630,1.5873015873015872,128254,421,36.234375,180.70996,186.9668,187.21265,45.7959,47.87166,49.233356
1c71debd715947029780804065684e6f,1,1000,630,1.5873015873015872,127406,421,36.234375,179.45288,185.64014,185.8628,47.718025,49.67065,50.88736
1c72e238e5a64a16bb62ecb894a5ad18,0,1000,630,1.5873015873015872,110759,421,36.234375,181.08496,187.46948,187.98242,49.214016,51.155598,52.165024
1c741ad6f4124fd58bb64f2290a25a4c,0,1000,630,1.5873015873015872,117886,421,36.234375,178.67993,184.88208,185.04614,50.74777,52.808765,54.18429
1c74cae0ce794dccb0f932d5bd8fae04,0,1585,1000,1.585,296871,421,36.234375,214.84888,209.29639,208.37988,38.96009,39.75484,42.943336
1c75dd76deda4dae8ac0bad2452249ed,0,1000,630,1.5873015873015872,127206,421,36.234375,181.61133,187.9502,188.22632,45.75522,47.525337,48.705696
1c76a756d7db4e519150a948c59078f8,0,1584,1000,1.584,247957,421,36.234375,204.16309,190.75879,171.92798,44.150597,44.767586,42.200684
